"UpperSthCk_CR_020y2hr_001","Location","Water Level","Water Level","Water Level","Water Level","Water Level","Flow","Flow","Flow","Water Level","Flow","Flow","Flow","Flow","Water Level","Flow","Water Level","Flow","Flow","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Flow","Flow","Flow","Flow","Flow","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Flow","Water Level","Water Level","Flow","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Water Level","Flow","Flow","Flow","Flow","Water Level","Flow","Water Level","Water Level","Water Level","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Water Level","Water Level","Water Level","Water Level","Flow","Flow","Water Level","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"G:\TUFLOW\_projects\BondsCk_CR\runs\UpperSthCk_CR_020y2hr_001.tcf","Time","Scalabrini1","Saclabrini2","Nr_146B_Dickson_Rd","US_Ingleburn_rd","US_Rickard_rd","Scalabrini_DS_Bringelly","Bonds_DS_Ingleburn","Bonds_DS_Rickard","BondsCreek","Scalabrini US SWRL","Bonds US SWRL","Scalabrini_US_Bringelly","Bonds_US_Bringelly","Bonds_US_SWRL","Bonds_DS_Bringelly","BondsCreek_DS","CR_Basin9_Inlet_Check","CR_Rickard_Weir Check","CR_Basin9_WSL_Inlet_Check","CR_DS_Basin9_WSL_Check","CR_US_Basin9_WSL_Check","Kemps1","Kemps2","US_McCann_Rd","US_Eastwood_Rd","US_Heath_Rd","Kemps_DS_Bringelly","Kemps US SWRL","Kemps_US_Eastwood","Kemps_DS_Heath","Kemps_US_Bringelly","Kems_US_SWRL","Springfield_rd","Catherine_fields_rd","Barry_ave","Masterfield_st","Bringelly_rd_DS","Robens_cr","Bringelly_rd_q_h_southck","Bringelly_rd_q_h_southck","Bringelly_rd_q_h_southck","Bringelly_rd_q_h_thomck","Bringelly_rd_q_h_thomck","Masterfield_lot1","MASTERFILED_LOT2","MASTERFIELD_LOT4","MASTERFIELD_LOT5","MASTERFIELD_LOT6","MASTERFIELD_LOT7","MASTERFIELD_LOT17","US_Rileys_South_Confl","DS_Rileys_South_Confl","US_Lowes_South_Confl","US_Robens Cres","US_Robens Cres","Side of Fields Rd","Side of Fields Rd","SouthCk_US_BringellyRd","SouthCk_DS_BringellyRd","Rileys_DS_CVW","Rileys_DS_AnthonyRd","BarryRd_US_Confl","Turner_rd_q_US","Oran_pk1_q","Oran_pk2_q","Oran_pk3_q","Turner_rd_h_DS","Oran_pk1_h","Oran_pk2_h","Oran_pk3_h","US_Bringelly_SouthCk","Turner_rd_q_DS","Turner_rd_h_US","Rileys_DS_Storage","C 1-1","C 1-2","C 1-3","C 1-4","C 1-5","CR_B10_Output"
,         22.0000,         73.6569,         73.9174,         74.3219,         80.5580,         83.9102,          0.0000,          0.0000,          0.0000,         72.4043,          0.0000,          0.0000,          0.0000,          0.0000,         74.5702,          0.0000,         73.7414,          0.0000,          0.0000,         87.3362,         83.5758,         86.0009,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,         -0.0026,          0.0880,          0.0000,          0.0000,          0.0000,          0.0000
,         23.0000,         73.6569,         73.9179,         74.3219,         80.5585,         83.9102,          0.0000,          0.0008,          0.0006,         72.4044,          0.0001,          0.0009,          0.0016,         -0.0006,         74.5704,          0.0000,         73.7414,          0.0006,          0.0000,         87.3373,         83.5764,         86.0010,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,         -0.0037,          0.1019,          0.0011,          0.0017,          0.0012,         -0.0031
,         24.0000,         73.6572,         73.9184,         74.3225,         80.5591,         83.9107,          0.0009,          0.0089,          0.0070,         72.4054,          0.0067,          0.0046,          0.0105,          0.0009,         74.5713,         -0.0001,         73.7418,          0.0031,         -0.0052,         87.3453,         83.5776,         86.0023,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0108,          0.1166,          0.0019,          0.0040,          0.0085,         -0.0115
,         25.0000,         73.6579,         73.9186,         74.3233,         80.5593,         83.9128,          0.0064,          0.0244,          0.0155,         72.4115,          0.0187,          0.0179,          0.0212,          0.0074,         74.5718,          0.0051,         73.7426,          0.0068,          0.0085,         87.3610,         83.5801,         86.0049,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0063,          0.1580,          0.0012,          0.0067,          0.0136,         -0.0294
,         26.0000,         73.6578,         73.9186,         74.3235,         80.5590,         83.9133,          0.0138,          0.0456,          0.0228,         72.4181,          0.0280,          0.0328,          0.0243,         -0.0022,         74.5716,          0.0098,         73.7425,          0.0095,          0.0173,         87.3881,         83.5814,         86.0053,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,         -0.0032,          0.2220,          0.0018,          0.0068,          0.0158,         -0.0343
,         27.0000,         73.6577,         73.9186,         74.3237,         80.5590,         83.9141,          0.0313,          0.0694,          0.0282,         72.4248,          0.0407,          0.0421,          0.0280,         -0.0100,         74.5715,          0.0175,         73.7424,          0.0144,          0.0099,         87.4270,         83.5873,         86.0052,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,         -0.0177,          0.3080,         -0.0005,          0.0200,          0.0185,         -0.0418
,         28.0000,         73.6574,         73.9184,         74.3239,         80.5590,         83.9141,          0.0476,          0.0974,          0.0313,         72.4290,          0.0446,          0.0526,          0.0384,         -0.0090,         74.5714,          0.0268,         73.7424,          0.0184,          0.0093,         87.4548,         83.5998,         86.0059,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,         -0.0162,          0.3715,          0.0019,          0.0408,          0.0198,         -0.0604
,         29.0000,         73.6577,         73.9183,         74.3240,         80.5589,         83.9141,          0.0645,          0.1140,          0.0341,         72.4298,          0.0487,          0.0635,          0.0496,         -0.0139,         74.5714,          0.0341,         73.7424,          0.0203,          0.0235,         87.4781,         83.6024,         86.0066,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.0367,          0.4370,          0.0050,          0.0529,          0.0294,         -0.0763
,         30.0000,         73.6577,         73.9183,         74.3247,         80.5589,         83.9143,          0.0799,          0.1308,          0.0282,         72.4304,          0.0516,          0.4346,          0.0752,         -0.0160,         74.5714,          0.0441,         73.7424,          0.0202,          0.0150,         87.5030,         83.6090,         86.0197,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.1087,          0.4993,          0.0053,          0.0394,          0.0449,         -0.0902
,         31.0000,         73.6584,         73.9266,         74.3268,         80.5598,         83.9151,          0.1425,          0.1990,          0.0458,         72.4328,          0.0799,          1.0595,          0.1303,         -0.0222,         74.5725,          0.0786,         73.7434,          0.0288,          0.0273,         87.5355,         83.6247,         86.0524,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.2242,          0.6993,          0.0173,          0.0564,          0.0784,         -0.1570
,         32.0000,         73.6586,         73.9474,         74.3304,         80.5600,         83.9166,          0.2428,          0.3030,          0.0526,         72.4380,          0.1106,          2.7332,          0.2330,         -0.0277,         74.5735,          0.1203,         73.7437,          0.0923,          0.0450,         87.5830,         83.6423,         86.0992,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.3910,          0.9554,          0.0236,          0.1051,          0.1215,         -0.2216
,         33.0000,         73.6601,         73.9654,         74.3332,         80.5599,         83.9167,          0.3484,          0.4458,          0.0708,         72.4481,          0.1458,          4.1362,          0.3402,         -0.0235,         74.6579,          0.1669,         73.7438,          0.1894,          0.0680,         87.6275,         83.6649,         86.1521,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.6072,          1.2820,          0.0401,          0.1806,          0.1740,         -0.3046
,         34.0000,         73.6602,         73.9798,         74.3363,         80.5582,         83.9170,          0.4694,          0.5797,          0.0860,         72.4504,          0.1795,          5.4185,          0.4681,         -0.0133,         74.7194,          0.2100,         73.7438,          0.3155,          0.0756,         87.6697,         83.7000,         86.1945,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          0.9028,          1.6466,         -0.0277,          0.2708,          0.2416,         -0.4219
,         35.0000,         73.6600,         73.9898,         74.3395,         80.5612,         83.9170,          0.5714,          0.7529,          0.1291,         72.4849,          0.2388,          6.6325,          0.6481,          0.0402,         74.7755,          0.2717,         73.7438,          0.4542,          0.1439,         87.7158,         83.7339,         86.2347,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          1.3490,          2.0836,         -0.1358,          0.3739,          0.4139,         -0.5746
,         36.0000,         73.6595,         73.9932,         74.3415,         80.5910,         83.9179,          0.6207,          0.8593,          0.1730,         72.5487,          0.2896,          7.8832,          0.7756,          0.0998,         74.7832,          0.3140,         73.7433,          0.5671,          0.1499,         87.7642,         83.7834,         86.2810,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          1.7582,          2.5395,          0.0239,          0.5563,          0.5627,         -0.7091
,         37.0000,         73.6594,         73.9993,         74.3434,         80.6172,         83.9196,          0.6486,          1.0112,          0.2996,         72.5868,          0.3492,          9.3811,          0.9027,          0.1536,         74.8311,          0.3560,         73.7432,          0.7464,          0.2175,         87.8052,         83.8599,         86.3169,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          2.0491,          3.1470,          0.3712,          0.8014,          0.7014,         -0.7931
,         38.0000,         73.6598,         74.0098,         74.3455,         80.6391,         83.9393,          0.6672,          1.2347,          0.4474,         72.6490,          0.3979,         11.4732,          1.0504,          0.1929,         74.8869,          0.4092,         73.7432,          1.3774,          0.3144,         87.8848,         83.9414,         86.3540,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          2.2421,          3.7459,          0.6675,          1.2738,          0.8526,         -1.0037
,         39.0000,         73.6600,         74.0181,         74.3475,         80.6495,         84.0089,          0.7005,          1.8437,          0.6176,         72.7080,          0.4274,         14.5323,          1.1055,          0.2580,         74.9276,          0.4658,         73.7432,          2.7015,          0.3800,         88.0273,         84.0090,         86.4281,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          2.4886,          4.3652,          0.9650,          2.3182,          1.0374,         -1.4262
,         40.0000,         73.6600,         74.0241,         74.3489,         80.6592,         84.0709,          0.7626,          2.3012,          0.7859,         72.7943,          0.4655,         18.7243,          1.1177,          0.3040,         74.9661,          0.5143,         73.7432,          4.1024,          0.4949,         88.1159,         84.0702,         86.5972,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          2.8521,          5.2816,          1.1865,          3.7246,          1.2097,         -2.1619
,         41.0000,         73.6595,         74.0288,         74.3492,         80.6679,         84.1310,          0.8351,          2.5072,          0.9576,         72.9697,          0.4910,         24.7463,          1.0372,          0.3556,         75.0068,          0.6064,         73.7426,          5.5720,          0.6321,         88.1781,         84.1309,         86.8816,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          3.3353,          6.6995,          1.5038,          5.0712,          1.3471,         -3.1531
,         42.0000,         73.6594,         74.0326,         74.3490,         80.6762,         84.1932,          0.8710,          2.6121,          1.0798,         73.1095,          0.5109,         32.8811,          0.7099,          0.3077,         75.0580,          0.6020,         73.7425,          7.0727,          0.7746,         88.2269,         84.1929,         87.0520,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          4.0208,          7.9591,          2.1810,          6.5984,          1.5188,         -4.4040
,         43.0000,         73.6595,         74.0351,         74.3490,         80.6831,         84.2587,          1.0887,          2.7894,          1.2407,         73.2136,          0.5221,         43.7870,          0.6586,          0.5104,         75.1175,          0.6285,         73.7425,          8.6366,          1.0110,         88.2684,         84.2581,         87.1370,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          4.7697,          8.6988,          3.2466,          8.1116,          1.7177,         -5.7007
,         44.0000,         73.6596,         74.0373,         74.3493,         80.6898,         84.3280,          1.5180,          2.7095,          1.4571,         73.3185,          0.5295,         57.3153,          0.7710,          1.5811,         75.1921,          0.7262,         73.7424,         10.2241,          1.2607,         88.3043,         84.3267,         87.2225,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          5.3235,          8.9512,          4.6790,          9.6672,          1.9650,         -7.0929
,         45.0000,         73.6596,         74.0384,         74.3491,         80.6966,         84.4264,          1.7146,          2.6151,          1.7705,         73.4410,          0.5250,         67.3729,          0.9839,          2.9840,         75.2677,          0.8726,         73.7424,         11.8340,          1.4164,         88.3361,         84.4218,         87.2799,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          5.6059,          8.9719,          6.2279,         11.2667,          2.3166,         -8.4704
,         46.0000,         73.6595,         74.0384,         74.3485,         80.7039,         84.5461,          2.3259,          3.1028,          2.2979,         73.5786,          0.5174,         73.4521,          1.3820,          5.6625,         75.3263,          1.1712,         73.7422,         13.1370,          2.5636,         88.3602,         84.5378,         87.3347,         74.6193,         73.5475,         78.6469,         78.5714,         84.2223,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         76.1088,         76.5564,         66.8070,         66.0448,         58.4072,         59.7097,         63.1685,         54.8799,          0.0000,         57.9892,         73.1184,          0.0000,         58.6024,         58.6430,         58.6407,         58.7281,         58.9122,         59.1456,         58.9739,          0.0000,          0.0000,          0.0000,          0.0000,         64.6285,          0.0000,         73.1500,         56.8613,         57.1630,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         89.8259,         82.4375,         82.0900,         81.7448,          0.0000,          0.0000,         90.3233,          0.0000,          5.6619,          8.9226,          7.7383,         12.7250,          3.6465,         -9.8361
